id,date,lat,lon,x,y,temp,dist2water,dist2water_2,elev,slope,aspect,TRI,dist2pop,lulc,ndvi,prop_tree,prop_shrub
6469,2024-10-03T23:54:00Z,-22.599958,33.31902,532789.32551072,7500728.57713957,25,5539.715310728665,5539.715310728665,86,0.9291042211929662,160.27905099095395,1.125,9520.3486328125,Shrubland,0.31542402505874634,0,0.9996063113212585
6469,2024-10-04T00:54:00Z,-22.597432,33.321503,533045.1365816065,7501007.645461276,25,5916.733966518095,5916.733966518095,89,1.4908099190662516,192.13795979746934,1.375,10073.4169921875,Shrubland,0.30111953616142273,0,0.9988056421279907
6469,2024-10-04T01:54:00Z,-22.596887,33.322462,533143.8369623475,7501067.761584284,25,6030.173115988418,6030.173115988418,92,1.4231046540388437,197.07946033449028,1.375,10073.4169921875,Shrubland,0.25523898005485535,0,0.9846221208572388
6469,2024-10-04T02:55:00Z,-22.596828,33.322537,533151.5599245349,7501074.275937898,24,6040.26983328124,6040.26983328124,92,1.4231046540388437,197.07946033449028,1.375,10073.4169921875,Shrubland,0.25523898005485535,0,0.9993331432342529
6469,2024-10-04T03:54:00Z,-22.596692,33.322597,533157.7595652456,7501089.317166116,24,6054.97583151834,6054.97583151834,92,1.4231046540388437,197.07946033449028,1.375,10073.4169921875,Shrubland,0.25523898005485535,0,1
6469,2024-10-04T05:56:00Z,-22.593632,33.325492,533456.060403924,7501427.39832643,22,6503.338734177754,6503.338734177754,97,0.5983657027378854,299.15975376683423,0.625,10635.193359375,Shrubland,0.27147719264030457,0,1
6469,2024-10-04T06:55:00Z,-22.58476,33.333532,534284.663403194,7502407.661434884,23,7636.012618296784,7636.0126182977,91,1.3355169600505923,59.38230666769645,1.25,11779.875,Shrubland,0.29122215509414673,0.03844209387898445,0.837341845035553
6469,2024-10-04T07:56:00Z,-22.581948,33.338158,534760.8919639825,7502717.866136486,28,7872.719150386474,7872.719150387399,91,0.42811901413921155,312.92323298162046,0.625,12360.826171875,Shrubland,0.29952770471572876,0.029595445841550827,0.8099061846733093
6469,2024-10-04T08:56:00Z,-22.561613,33.341622,535122.1279324336,7504968.0412575565,33,10085.619588757172,10085.619588758102,94,0.388743525590926,359.9999999999997,0.375,14690.3232421875,Tree cover,0.32331302762031555,0.7878307104110718,0.009931684471666813
6469,2024-10-04T09:57:00Z,-22.561588,33.341242,535083.0661611034,7504970.897958543,38,10090.637563200922,10090.637563201852,93,0.4280848070249348,47.072508783857806,0.625,14690.3232421875,Tree cover,0.3128512501716614,0.9863163232803345,3.5456634941510856e-4
6469,2024-10-04T10:57:00Z,-22.561103,33.339667,534921.2612845541,7505024.954208507,40,10118.369354421317,10118.369354421317,94,0.9844350111232534,252.77391741923813,1,14558.7138671875,Tree cover,0.3128512501716614,1,0
6469,2024-10-04T10:58:00Z,-22.561183,33.339688,534923.4001748998,7505016.093696877,41,10112.90178507018,10112.90178507018,94,0.9844350111232534,252.77391741923813,1,14558.7138671875,Tree cover,0.3128512501716614,1,0
6469,2024-10-04T11:58:00Z,-22.558408,33.337737,534723.5104470327,7505323.727205543,40,10226.758636035513,10226.758636035513,93,0.44134527415826563,331.7403572830586,0.875,14558.7138671875,NA,0.2893902659416199,0.29697132110595703,0.35917726159095764
6469,2024-10-04T12:57:00Z,-22.556202,33.335975,534542.9030331527,7505568.328802463,41,10309.844839784644,10309.844839784644,92,0.5831041041775665,359.9999999999999,0.75,14886.1435546875,Shrubland,0.28549057245254517,0.08063210546970367,0.6524272561073303
6469,2024-10-04T13:58:00Z,-22.556045,33.335205,534463.774682601,7505585.8857729435,38,10276.510610166664,10276.510610166664,92,0.4609060888720766,245.05715283076694,0.75,14886.1435546875,Tree cover,0.28549057245254517,0.5529409050941467,0.21356956660747528
6469,2024-10-04T14:58:00Z,-22.555453,33.333665,534305.5861982157,7505651.771660386,40,10236.472563375337,10236.472563375337,91,0.531353010267648,259.4612643529238,0.5,14886.1435546875,Tree cover,0.31975600123405457,0.5297001600265503,0.21423105895519257
6469,2024-10-04T15:58:00Z,-22.5538,33.332158,534151.0504523912,7505835.095592299,39,10297.963044672193,10297.963044672193,91,0.3887435255909259,179.99999999999972,0.375,14886.1435546875,Shrubland,0.31975600123405457,0,1
6469,2024-10-04T16:59:00Z,-22.550388,33.329408,533869.137917679,7506213.412357174,37,10460.368006479704,10460.368006479704,88,0.6882542064849589,171.26913018218994,1.125,15232.6982421875,Shrubland,0.3201047480106354,0.08473515510559082,0.793827474117279
6469,2024-10-04T17:59:00Z,-22.542477,33.320818,532987.8030503887,7507091.039749092,33,10734.57921816031,10734.57921816031,91,0.441333872332961,208.25688875101346,0.875,15978.140625,Tree cover,0.3430964946746826,0.44457370042800903,0.2808052897453308
6469,2024-10-04T18:59:00Z,-22.537553,33.316413,532536.0137111419,7507637.065269403,28,10856.438638145235,10856.438638145235,94,1.0740273739165485,185.5811581496214,1.5,16374.6484375,Tree cover,0.3537124991416931,0.9707885980606079,0.0020449517760425806
6469,2024-10-04T20:00:00Z,-22.531102,33.322942,533208.9231240078,7508349.71978615,24,11682.845468226262,11682.845468226262,94,0.6193980815718875,19.711941407317237,0.625,17352.990234375,Shrubland,0.33933624625205994,0.21347911655902863,0.5807923078536987
6469,2024-10-04T21:00:00Z,-22.52968,33.32704,533630.6780894276,7508506.211404566,24,12131.09871818121,12131.09871818121,94,0.5981552851020213,240.82899891528118,0.625,17421.53125,NA,0.3222913146018982,0.5055283904075623,0.17877492308616638
6469,2024-10-04T22:01:00Z,-22.524368,33.327167,533645.0244291507,7509094.191705724,24,12316.037390482094,12316.037390482094,97,0.4280242210707022,47.06496441579736,0.625,18336.0703125,NA,0.32025057077407837,0.18944396078586578,0.45419251918792725
6469,2024-10-04T23:00:00Z,-22.52266,33.325443,533468.1426591863,7509283.644502587,24,12209.579834356293,12209.579834356293,97,0.3097058925011825,19.71080693739697,0.25,18336.0703125,Shrubland,0.3178466558456421,0.08038841933012009,0.6915954351425171
6469,2024-10-05T00:01:00Z,-22.520978,33.315203,532415.4587901032,7509472.087471526,22,11290.956368132382,11290.956368132382,92,0.5706833698967536,312.935720765979,0.75,18170.326171875,Shrubland,0.32503166794776917,0,0.8789323568344116
6469,2024-10-05T01:01:00Z,-22.521058,33.306655,531536.3587415717,7509465.059175375,22,10477.295965812918,10449.661840584246,94,1.3019270551746651,126.66163213984342,1.125,18109.677734375,Grassland,0.3244853913784027,0,0.35590267181396484
6469,2024-10-05T02:01:00Z,-22.533477,33.307915,531663.1073603836,7508090.0805092165,21,10124.95747889496,10124.95747889496,90,0.7871838394231331,68.261993466317,1,16747.259765625,Shrubland,0.3435119390487671,0,0.7847825884819031
6469,2024-10-05T04:02:00Z,-22.538607,33.304058,531265.3317878707,7507523.030019399,19,9593.420070961274,9593.420070961274,93,0.8826096840475518,208.25620062659615,0.875,16256.6630859375,Tree cover,0.3514609932899475,0.9874253869056702,0
6469,2024-10-05T05:03:00Z,-22.538535,33.303953,531254.5511012799,7507531.021976618,19,9584.855771159251,9584.855771159251,93,0.8826096840475518,208.25620062659615,0.875,16256.6630859375,Tree cover,0.3514609932899475,0.9293855428695679,0.016920553520321846
6469,2024-10-05T06:02:00Z,-22.539523,33.303635,531221.6297609365,7507421.722339472,20,9527.277924087964,9527.277924087964,92,0.8050306784837049,195.041770384907,0.75,16256.6630859375,Tree cover,0.3514609932899475,0.899447500705719,0.02366437390446663
6469,2024-10-05T08:04:00Z,-22.5389,33.29938,530784.2396029658,7507491.567517573,28,9119.041348267006,9119.041348267006,91,1.01896450899166,235.09544620280062,0.875,16239.73828125,Tree cover,0.352568656206131,0.9999117851257324,0
6469,2024-10-05T09:04:00Z,-22.538762,33.299157,530761.339686709,7507506.889253637,33,9100.654881856817,9100.654881856817,91,1.01896450899166,235.09544620280062,0.875,16239.73828125,Tree cover,0.352568656206131,0.9959089756011963,0
6469,2024-10-05T10:04:00Z,-22.538723,33.29798,530640.3204399495,7507511.448080383,37,8984.649244558554,8984.649244558554,89,0.7872099128209765,248.26275020840404,0.75,16234.0927734375,Tree cover,0.352568656206131,0.8464707136154175,0.05788872018456459
