ID,step,angle,id_orig,date,lon,lat,x.se,y.se,logit_g,logit_g.se,g,x,y,disp,state_vit,Encamped,Exploratory,Transit,state_fb
6469_1,1.6077686417378143,-0.510487332204713,6469,2024-03-01T20:21:00Z,32.977430171521526,-22.792110597736563,0.10828261295079523,0.09435632920592966,2.3578774669462255,0.39780223644885887,0.9135583371914916,497.6834825542647,7479.493055324948,34.12844193194529,Transit,1.869759988508324e-9,0.016200813890291745,0.9837991842399483,Transit
6469_1,1.6076567095510774,-0.332758710724931,6469,2024-03-01T21:21:00Z,32.99288015013984,-22.79450674275509,0.1093607000375572,0.09553521634790524,2.362267331753606,0.3850093230791227,0.9139043738548136,499.26924708543527,7479.227968816357,32.917445482986224,Transit,2.1149219765164815e-11,7.503782973088901e-4,0.9992496216815419,Transit
6469_1,2.320620048157634,-0.376666481276843,6469,2024-03-01T22:21:00Z,33.00663869821095,-22.801449001587137,0.10773264542078156,0.09385491781523043,2.357199572945468,0.3752257965885486,0.913504789229968,500.68133493104546,7478.459484586171,32.17149790326855,Transit,2.3673415961008164e-15,2.014716514761259e-5,0.99997985283485,Transit
6469_1,3.6689904788183827,0.0826410766480642,6469,2024-03-01T23:21:00Z,33.02113393587624,-22.817539097781292,0.10848071607595106,0.0942613673885754,2.360321569302734,0.3632266255362237,0.913751151747915,502.1687381590564,7476.678218450746,32.06070040724912,Transit,4.28454516194819e-22,3.1597523171983336e-8,0.9999999684024768,Transit
6469_1,1.5526462491838682,0.339942170259822,6469,2024-03-02T00:21:00Z,33.0462454024072,-22.841134338842377,0.1094934356689787,0.09586597736180316,2.3289375214528083,0.3624955898412005,0.911245444009485,504.74482789586,7474.065699972037,31.924959257003575,Transit,5.86455313875575e-11,0.0011352709986552452,0.9988647289426992,Transit
6469_1,0.7775144866704485,-0.0340373842758576,6469,2024-03-02T01:21:00Z,33.05985806353437,-22.847261900503685,0.10638514522420346,0.0923514354404032,2.303522495567495,0.3649562577265564,0.9091683506747792,506.14122673393064,7473.3868917074,31.471745634668952,Transit,1.1707465704383288e-7,0.02480519133203815,0.9751946915933047,Transit
6469_1,3.303374676738436,-0.691014120375399,6469,2024-03-02T02:21:00Z,33.06655869853168,-22.850543183869725,0.10899931671555872,0.0960313776071595,2.3151573232952285,0.3575643232742072,0.9101246062769752,506.8285246724356,7473.023366851703,31.297058605504546,Transit,3.272547310361739e-19,4.6953848376594353e-7,0.9999995304615164,Transit
6469_1,3.973703568414519,0.114289490783035,6469,2024-03-02T03:21:00Z,33.078913365135435,-22.87810085046036,0.10843049431540686,0.09449666121168694,2.321503819178856,0.3509206782921828,0.9106423862807138,508.094407631106,7469.972166335535,32.94324464903171,Transit,1.4660367123001766e-23,8.238492187306537e-9,0.9999999917615078,Transit
6469_1,2.714469549685899,0.715643081560038,6469,2024-03-02T04:21:00Z,33.09776522800017,-22.9094617227825,0.10616759986489796,0.09247471753901988,2.2759136110562244,0.3620445107103677,0.906862471873015,510.0258029563565,7466.499410636205,34.86063450929096,Transit,2.291110416617024e-15,3.6717030307639415e-5,0.9999632829696901,Transit
6469_1,1.1282984975141783,0.141298385648014,6469,2024-03-02T05:21:00Z,33.12265943737169,-22.91779732939964,0.10888849076245456,0.09464831799663176,2.2549633839481285,0.37322972369178986,0.9050778073715772,512.5779320800432,7465.574758338202,34.52834223714301,Transit,6.357966729012323e-6,0.31094284788517135,0.6890507941480997,Transit
