ID,step,angle,TimeNum,locType,date,lat,lon,temp,dt,burst_id,nu.x,nu.y,se.mu.x,se.nu.x,se.mu.y,se.nu.y,speed,x,y,disp,state_vit,Encamped,Exploratory,Transit,state_fb
6469,66.28330233847365,1.04662889802602,NA,p,2023-07-08T06:21:00Z,NA,NA,NA,NA,NA,20.67082606346038,-24.275839982716832,81.73738434767778,296.9191809230249,81.73738434767778,296.9191809230249,31.884156833956048,539984.1127316331,7526900.63375432,32647.26599199375,Encamped,0.992252282298837,0.007563559304694475,1.841583964685529e-4,Encamped
6469,246.8312425069978,-0.546968584946852,NA,p,2023-07-08T07:21:00Z,NA,NA,NA,NA,NA,65.15126794505689,135.00645527600255,85.22910301065006,295.93580384941595,85.22910301065006,295.93580384941595,149.9047386877409,540005.677308333,7526963.311064415,32713.35271889998,Encamped,0.9586300768728224,0.03822655585150501,0.003143367275672467,Encamped
6469,313.79124391121564,0.134522131463245,NA,p,2023-07-08T08:21:00Z,NA,NA,NA,NA,NA,270.87286699215247,184.33424903805602,84.31488599292535,292.72512703900225,84.31488599292535,292.72512703900225,327.6449685879098,540195.6583092404,7527120.895586408,32933.607997138715,Encamped,0.8851767075252688,0.10464011025473392,0.010183182219997266,Encamped
6469,264.4709935722765,1.24558221024414,NA,p,2023-07-08T09:21:00Z,NA,NA,NA,NA,NA,87.06580899362514,259.72844402389717,84.39194274336857,292.58503037578663,84.39194274336857,292.58503037578663,273.9330570245021,540408.1269477227,7527351.811203932,33230.41153897584,Encamped,0.9195584052751591,0.07803419382217061,0.002407400902670324,Encamped
6469,123.00303966236811,0.715507398087696,NA,p,2023-07-08T10:21:00Z,NA,NA,NA,NA,NA,-240.35982629396045,169.11472813340563,87.74394566008529,291.81843670337213,87.74394566008529,291.81843670337213,293.8922206654993,540280.9233456525,7527583.682181119,33392.01465553704,Encamped,0.9861699765042959,0.011976054934378748,0.0018539685613253817,Encamped
6469,94.9871693913075,1.95845247368056,NA,p,2023-07-08T11:21:00Z,NA,NA,NA,NA,NA,-3.5858221088408584,-59.80658848875122,86.74099376880577,288.61046412075916,86.74099376880577,288.61046412075916,59.91398957554973,540165.5269935101,7527626.266564153,33385.47985832102,Encamped,0.9828772175057121,0.016051248148981793,0.001071534345306106,Encamped
6469,181.85907006580717,-0.777503855844806,NA,p,2023-07-08T12:21:00Z,NA,NA,NA,NA,NA,-23.212460959063293,-123.40159412996351,86.68909966079934,288.4579692086873,86.68909966079934,288.4579692086873,125.56580656210625,540168.7684881842,7527531.334719858,33299.522855177274,Encamped,0.8692084601244403,0.11519301483699915,0.015598525038560533,Encamped
6469,566.1466754373316,-1.03009172261744,NA,p,2023-07-08T13:21:00Z,NA,NA,NA,NA,NA,-287.3003034275254,-74.86653916495098,86.81589716175259,288.4579692086873,86.81589716175259,288.4579692086873,296.8947002492387,540045.6910138831,7527397.451723608,33127.96728796576,Exploratory,0.4129535654493365,0.5339578597808213,0.05308857476984224,Exploratory
6469,540.5711858944912,0.138518905582404,NA,p,2023-07-08T14:21:00Z,NA,NA,NA,NA,NA,-696.8145391028144,204.3334125779028,90.04443347592343,287.9305471810867,90.04443347592343,287.9305471810867,726.1560750973574,539491.1315277284,7527511.407129029,33019.28240860833,Exploratory,0.22757816772331846,0.6923191201836595,0.08010271209302201,Exploratory
6469,498.33162173785155,0.316091840329644,NA,p,2023-07-08T15:21:00Z,NA,NA,NA,NA,NA,-428.60397367751716,-113.7482841913823,89.08422980528034,284.74901228977075,89.08422980528034,284.74901228977075,443.44113296878686,538951.6721804256,7527546.059973458,32851.55133929072,Exploratory,0.3446326167987982,0.5873529961102855,0.06801438709091642,Exploratory
6469,96.2815702616565,0.764822424183168,NA,p,2023-07-08T16:21:00Z,NA,NA,NA,NA,NA,-418.3171016406293,-107.19483230087306,92.11405973031478,284.3184833949422,92.11405973031478,284.3184833949422,431.8332196543347,538469.0730344965,7527421.832482248,32562.98723604166,Encamped,0.913322570834204,0.08155289101035096,0.005124538155445114,Encamped
6469,289.72936280955645,-0.400124621095881,NA,p,2023-07-08T17:21:00Z,NA,NA,NA,NA,NA,132.15602537408938,-91.43497044169334,90.93954035511726,281.16898833263957,90.93954035511726,281.16898833263957,160.70335672396607,538418.4174904306,7527339.9535678225,32468.52873606373,Encamped,0.7805391857307664,0.20915929176576994,0.010301522503463651,Encamped
