ID,step,angle,TimeNum,locType,date,lat,lon,temp,dt,burst_id,nu.x,nu.y,se.mu.x,se.nu.x,se.mu.y,se.nu.y,speed,x,y,disp,state_vit,Encamped,Exploratory,Transit,state_fb
5605,1298.0558670881203,-0.00915275613116018,NA,p,2022-03-17T16:53:00Z,NA,NA,NA,NA,NA,431.1963691764912,1258.152779159903,849.0959898621592,631.7570735654647,849.0959898621592,631.7570735654647,1329.9920016672193,418135.92467899754,7367932.393783223,9495.78340911598,Transit,0.005202209230085561,0.4526547106555603,0.5421430801143542,Transit
5605,1146.0318381473278,-0.0339633028674142,NA,p,2022-03-17T17:53:00Z,NA,NA,NA,NA,NA,424.43200161977325,1176.142591046094,572.0926498391672,657.022069644544,572.0926498391672,657.022069644544,1250.3815091689362,418564.5149908079,7369157.652685947,10793.640927899194,Exploratory,0.009009452209873757,0.5429348782043546,0.4480556695857717,Exploratory
5605,823.0204230167774,-0.115222889553453,NA,p,2022-03-17T18:53:00Z,NA,NA,NA,NA,NA,400.86497638570825,910.1203046728654,45.661800227323496,695.0963961926432,45.661800227323496,695.0963961926432,994.4906727921301,418979.4250974162,7370225.94037074,11938.359198497948,Exploratory,0.04309323229106824,0.7095773002074195,0.2473294675015123,Exploratory
5605,653.7457438156262,-0.104691401085447,NA,p,2022-03-17T19:53:00Z,NA,NA,NA,NA,NA,371.929623094383,601.6240120692029,517.2368896356871,661.3183802072947,517.2368896356871,661.3183802072947,707.3069322672966,419363.61839931965,7370953.785219232,12751.449189663452,Exploratory,0.15959073213611116,0.7558528083777264,0.08455645948616244,Exploratory
5605,594.0124975567762,-0.0294985624525967,NA,p,2022-03-17T20:53:00Z,NA,NA,NA,NA,NA,356.1200734050104,502.8525546918398,821.769432383561,632.5646212048221,821.769432383561,632.5646212048221,616.1835752777737,419727.53823996824,7371496.874389755,13385.053302466204,Exploratory,0.07308629533905671,0.9024893009071507,0.024424403753792585,Exploratory
5605,549.478866967451,0.043029357629121,NA,p,2022-03-17T21:53:00Z,NA,NA,NA,NA,NA,330.15575549175844,469.5026767642606,924.1634054646397,624.2996075603444,924.1634054646397,624.2996075603444,573.9647954126974,420072.61703744985,7371980.3735839445,13958.096022236658,Exploratory,0.10543639475175096,0.8441964716091802,0.05036713363906887,Exploratory
5605,468.4662729018684,0.227778495111201,NA,p,2022-03-17T22:53:00Z,NA,NA,NA,NA,NA,255.44863261507905,452.0099599555665,846.2127392092369,630.4982156992992,846.2127392092369,630.4982156992992,519.1984281601269,420372.2905356271,7372440.94151567,14495.078727344884,Exploratory,0.0873486135322928,0.776909635857549,0.13574175061015822,Exploratory
5605,482.1913899914266,0.969963387920348,NA,p,2022-03-17T23:53:00Z,NA,NA,NA,NA,NA,20.969360121945005,424.3768178418185,571.272264336367,656.0228654551607,571.272264336367,656.0228654551607,424.8945723182067,420532.5133543221,7372881.156573586,14963.470170628912,Exploratory,0.07536778871706015,0.6518428858476548,0.27278932543528506,Exploratory
5605,1263.2985907113791,0.716659451537065,NA,p,2022-03-18T00:53:00Z,NA,NA,NA,NA,NA,-721.7639597928417,345.53501567573585,45.65084884205331,694.9172612620872,45.65084884205331,694.9172612620872,800.2110101178774,420251.9892253809,7373273.3488091845,15234.345890721976,Transit,0.002065242846629573,0.358196033512744,0.6397387236406264,Transit
5605,1754.547460287263,0.0978345010834238,NA,p,2022-03-18T01:53:00Z,NA,NA,NA,NA,NA,-1579.3728907440614,254.71475078156584,517.6098917138273,661.9297545812547,517.6098917138273,661.9297545812547,1599.7807138114174,419022.8958521885,7373565.329646343,15151.589750214398,Transit,2.3052461020002178e-5,0.053850294694569575,0.9461266528444104,Transit
5605,1897.4936652101055,0.0213606060546221,NA,p,2022-03-18T02:53:00Z,NA,NA,NA,NA,NA,-1844.5794477690024,223.9694504383964,823.4136263142601,633.3956109731106,823.4136263142601,633.3956109731106,1858.1269208160877,417284.40706002834,7373802.170331053,15039.526346483093,Transit,4.5319509696206944e-4,0.05168375052384933,0.9478630543791886,Transit
5605,1897.3479141098426,0.00941614174851058,NA,p,2022-03-18T03:53:00Z,NA,NA,NA,NA,NA,-1904.5874577182685,208.33108074890916,928.0603428656997,625.07119594491,928.0603428656997,625.07119594491,1915.9476045298697,415399.23848822317,7374018.090838163,15107.585805124236,Transit,7.525979701765102e-7,0.006256676925831485,0.9937425704761983,Transit
5605,1753.6352515655988,0.0149199789640804,NA,p,2022-03-18T04:53:00Z,NA,NA,NA,NA,NA,-1848.5805186484672,184.5579765116251,853.7646045602968,630.86924160241006,853.7646045602968,630.86924160241006,1857.7705941855957,413512.26533490606,7374216.235799839,15393.293804581404,Transit,3.387234923594708e-5,0.05114156207230468,0.9488245655784594,Transit
