id,id_orig,date,lon,lat,x,y,x.se,y.se,logit_g,logit_g.se,g
6471_1,6471,2023-08-07T21:12:00Z,32.94593955586189,-23.201026772858594,494.46804075246433,7434.225319581369,0.13554396318269835,0.1374612579191221,1.352537820678743,1.6024322666020225,0.7945442211270262
6471_1,6471,2023-08-07T22:12:00Z,32.94605994464341,-23.200442370539403,494.4803360425113,7434.29001898793,0.13694777852848855,0.13867643337549523,1.4040284019095264,1.5935160582278343,0.8028223570199943
6471_1,6471,2023-08-07T23:12:00Z,32.94572722597151,-23.19837273974993,494.446203575673,7434.51911970933,0.13407324349277172,0.13612918659918047,1.4519341186302797,1.5724842333834916,0.8102959182632756
6471_1,6471,2023-08-08T00:12:00Z,32.944204517710624,-23.19581911190664,494.2902745894437,7434.80175376531,0.13664228386294175,0.1384627374130802,1.4803829973720855,1.5636405637572268,0.8146304232275176
6471_1,6471,2023-08-08T01:12:00Z,32.943558654128786,-23.193917486584883,494.22409966680885,7435.012242907094,0.13709047262071966,0.13880427317775174,1.492967687554585,1.5744864055062608,0.8165232884750251
6471_1,6471,2023-08-08T02:12:00Z,32.943875597242624,-23.19323880045629,494.25650492329333,7435.087387680358,0.1343140903881589,0.13627221499028616,1.5149980333432562,1.5741052109794493,0.8198007342728664
6471_1,6471,2023-08-08T03:12:00Z,32.94470133735242,-23.192524791707065,494.34097707525854,7435.166462558296,0.13684514776994613,0.13855168722127598,1.5412924044274585,1.555825996752686,0.8236525242561518
6471_1,6471,2023-08-08T04:12:00Z,32.9453220794493,-23.191908143988453,494.40447546067276,7435.234750975331,0.13562962194990055,0.1374248605632866,1.5637272005357974,1.526026683735455,0.8268875316051292
6471_1,6471,2023-08-08T05:12:00Z,32.94565713898179,-23.191539202643465,494.4387488946636,7435.275606526764,0.13704461102552662,0.1386827591400589,1.5892275044928248,1.4772221797825162,0.8305073906017685
6471_1,6471,2023-08-08T06:12:00Z,32.94381969610899,-23.1927296830972,494.2507625108999,7435.143746012983,0.13597692462041538,0.13753311234326202,1.6161563762163766,1.4077567278779086,0.8342643647673842
6471_1,6471,2023-08-08T07:12:00Z,32.941506950683646,-23.19496742886468,494.0141861809447,7434.895928757089,0.13614489127633986,0.13756890231605473,1.6254134888618776,1.337601818781648,0.8355403635930698
6471_1,6471,2023-08-08T08:12:00Z,32.9483456506553,-23.196479895496317,494.714075674755,7434.728759886972,0.13628484142953742,0.13759680108339536,1.6551673843220935,1.2427470385612587,0.8395882147605486
6471_1,6471,2023-08-08T09:12:00Z,32.9563313910042,-23.19839513724241,495.53134109033704,7434.5170055942735,0.13808710660928386,0.13925558741515104,1.5522112782920996,1.2804401634278777,0.8252328796891238
6471_1,6471,2023-08-08T10:12:00Z,32.959710961520564,-23.200606966397423,495.87724428987747,7434.272250329229,0.1364719472558448,0.13802059839739927,1.5625518879715956,1.3160534241192743,0.8267192273845246
6471_1,6471,2023-08-08T11:12:00Z,32.961924678588034,-23.200741323274656,496.10377668840897,7434.257437709839,0.13619963652148534,0.1378622195224545,1.5797620598140016,1.3575123956440114,0.8291708172053794
6471_1,6471,2023-08-08T12:12:00Z,32.96306846596374,-23.198508992030245,496.2207569807634,7434.504592598079,0.13748891973287156,0.13908271934907435,1.6136384890928686,1.3729968382542714,0.8339159301539746
6471_1,6471,2023-08-08T13:12:00Z,32.963918187765145,-23.196275564235894,496.30764859018626,7434.75186044829,0.13475334689430532,0.13657326529287775,1.6321043559258477,1.388474598536131,0.8364577105459339
6471_1,6471,2023-08-08T14:12:00Z,32.96440435277952,-23.194156059509236,496.3573417886638,7434.986507098128,0.13736755323905067,0.1389658501742256,1.6502622425821512,1.3932982913921055,0.8389264901075555
6471_1,6471,2023-08-08T15:12:00Z,32.96492719098351,-23.19264273777447,496.4108057247527,7435.15404849686,0.1360608846872238,0.13772854567862175,1.659155633733475,1.3926548706160813,0.8401246243666144
6471_1,6471,2023-08-08T16:12:00Z,32.962906034653855,-23.189650536394957,496.2038851630556,7435.485241091007,0.13749887702595195,0.1391004423181031,1.6738954598988318,1.368937260780372,0.8420944962771035
6471_1,6471,2023-08-08T17:12:00Z,32.96157846273337,-23.184904771705508,496.0678856437352,7436.010573155071,0.13640749250478268,0.1381143188858337,1.6390286564719336,1.382797409118572,0.8374027232065056
6471_1,6471,2023-08-08T18:12:00Z,32.96319958950375,-23.182555661006568,496.2337283059782,7436.270667994335,0.13767971826764858,0.13920268732344568,1.6185715618239576,1.4094818815892827,0.8345980365046514
6471_1,6471,2023-08-08T19:12:00Z,32.96187206845308,-23.182681664016926,496.09786919680846,7436.25668420108,0.13614575842327725,0.13780509339527436,1.6318469964747788,1.4067137881800467,0.836422501700114
6471_1,6471,2023-08-08T20:12:00Z,32.9591291655818,-23.18300383241813,495.8171619905514,7436.220943236452,0.13610666339191038,0.1377205861863743,1.6476300597642364,1.3839365404612027,0.8385704889227148
6471_1,6471,2023-08-08T21:12:00Z,32.95668417431361,-23.182687003567516,495.56692412541224,7436.25594454781,0.1360392571783159,0.13767286908132098,1.6693670321957217,1.3434672427037293,0.8414914118688831
6471_1,6471,2023-08-08T22:12:00Z,32.953624318051645,-23.182302762500516,495.2537553509489,7436.298384424936,0.1372941329376073,0.13882903076680492,1.6744176602335512,1.2998401678327254,0.8421639215596753
6471_1,6471,2023-08-08T23:12:00Z,32.95195984665799,-23.183976299678548,495.0834688250983,7436.113064750008,0.13584118882785698,0.13759278715409382,1.6779892094109055,1.242267095426538,0.8426380856708029
6471_1,6471,2023-08-09T00:12:00Z,32.95134421406106,-23.187465646084053,495.02059281847085,7435.726765000657,0.13721541541628088,0.1389291987451201,1.6721783190636463,1.168683779710176,0.8418660315828581
6471_1,6471,2023-08-09T01:12:00Z,32.948892611455115,-23.193567999587533,494.7699343606041,7435.051133743219,0.13536156360907578,0.13738963193043258,1.6419915799522102,1.0892868948451024,0.8378057498968536
6471_1,6471,2023-08-09T02:12:00Z,32.94620765262709,-23.19967655824073,494.4954195882626,7434.3748019600425,0.13876677164070436,0.14063772980353548,1.443004649684196,1.1416587982811968,0.8089195074753333
6471_1,6471,2023-08-09T03:12:00Z,32.9490947789813,-23.200577405387342,494.79089469838,7434.275182222341,0.13735311944396045,0.139019237905116,1.3848749714161155,1.1642963683452345,0.7997728009403383
6471_1,6471,2023-08-09T04:12:00Z,32.95341136013369,-23.201229317429068,495.23263143478766,7434.203161944782,0.13903910802751823,0.14031948620775692,1.3276950673794479,1.1703743801613007,0.7904591163169103
6471_1,6471,2023-08-09T05:12:00Z,32.954166573639824,-23.20204116810155,495.3099400073113,7434.11331255025,0.13750183704172614,0.13902067373608604,1.2825267995084162,1.169476598645534,0.7828795866202235
6471_1,6471,2023-08-09T06:12:00Z,32.954735312199695,-23.2021141957966,495.3681406240492,7434.105246424648,0.13785800505996126,0.13924485476991527,1.2573044047796103,1.1253007822847099,0.7785617270751325
6471_1,6471,2023-08-09T07:12:00Z,32.962077952062415,-23.20261505210848,496.1195151540209,7434.050015237693,0.1409390275174613,0.14159077052775268,1.2230572923880276,1.0404866595354674,0.7726011285329873
6471_1,6471,2023-08-09T08:12:00Z,32.96844625653638,-23.201919039830386,496.7711539312532,7434.127221237764,0.13845906230115804,0.13913420821887068,0.9392669627950383,1.112426316561756,0.7189515635383872
6471_1,6471,2023-08-09T09:12:00Z,32.967172297732844,-23.1996922951997,496.6407360346529,7434.373698666533,0.14003535573968617,0.1410582098750736,0.9937093636963754,1.16767200105057,0.7298199682225441
6471_1,6471,2023-08-09T10:12:00Z,32.97064504994211,-23.1975164303631,496.99605472702365,7434.614648321671,0.13975669808319086,0.14127434512289697,1.0999637646660931,1.1752387901821981,0.7502533161234001
6471_1,6471,2023-08-09T11:12:00Z,32.97183163350962,-23.193728934384534,497.1173987920872,7435.033957463706,0.13409515826764506,0.13625461086035226,1.1421896262724969,1.2129564301527167,0.7580814301628778
6471_1,6471,2023-08-09T12:12:00Z,32.969907455895054,-23.1904697450454,496.9204140227057,7435.394718163869,0.13838105505440298,0.14009311423921345,1.167991370553217,1.2804036613847465,0.7627817546289365
6471_1,6471,2023-08-09T13:12:00Z,32.97020021846398,-23.1889175968527,496.95033932817466,7435.566550829964,0.13631885911313887,0.13824631210875785,1.2007394699156526,1.3630093559136793,0.7686563049643536
6471_1,6471,2023-08-09T14:12:00Z,32.97077373138413,-23.188121040514293,497.009013990114,7435.654743403741,0.13709630503979395,0.13894888913030526,1.2398399071662811,1.429702561933094,0.7755361465648275
6471_1,6471,2023-08-09T15:12:00Z,32.9702321195222,-23.18772553073422,496.95357703371207,7435.698516032129,0.13512875311024997,0.13722417436959208,1.2800539745934663,1.477604705593339,0.7824589639529764
6471_1,6471,2023-08-09T16:12:00Z,32.96867996947675,-23.188705750242228,496.79475448665494,7435.589970076395,0.13594235709181327,0.13793459719214837,1.320389610858281,1.505814368585314,0.7892465203127691
6471_1,6471,2023-08-09T17:12:00Z,32.96799160107224,-23.192135130403678,496.72439139648867,7435.210314158742,0.1333091286508036,0.13565485787249562,1.3559919027673564,1.5261519565739383,0.7951075046401306
6471_1,6471,2023-08-09T18:12:00Z,32.965969930521744,-23.194351243268883,496.5175592718542,7434.964938117303,0.1368373629222256,0.1388555232840784,1.3457637222683623,1.598146543247776,0.7934361856316264
6471_1,6471,2023-08-09T19:12:00Z,32.964581793756615,-23.19330575808033,496.3754771843931,7435.080641974253,0.13225993992710053,0.13474741490833597,1.3597577688118037,1.673121014416112,0.7957203259805907
6471_1,6471,2023-08-09T20:12:00Z,32.96516281621987,-23.192207242987198,496.43490701469943,7435.202264618305,0.13386298425298493,0.1360479893800108,1.3893973929693386,1.729662820394009,0.8004960229454033
6471_1,6471,2023-08-09T21:12:00Z,32.9652518657253,-23.191628414644363,496.444004668742,7435.266344493289,0.13451648874894465,0.13674528322343832,1.4215448779465394,1.775240715160348,0.8055804902948436
6471_1,6471,2023-08-09T22:12:00Z,32.96586268271521,-23.19103136358133,496.5064979138558,7435.332454280769,0.13260926036657272,0.13507550014607275,1.4540880382186647,1.8103733220369969,0.8106267898543849
6471_1,6471,2023-08-09T23:12:00Z,32.96629292714525,-23.190684690572805,496.5505188429431,7435.370842080264,0.13329101090777512,0.13572112913214274,1.4850341525225763,1.8367940316955231,0.815331755863205
6471_1,6471,2023-08-10T00:12:00Z,32.96564200773921,-23.19133326928257,496.48392264466355,7435.29902727785,0.1306086974449961,0.13332044323526193,1.5181119356897508,1.851478165025667,0.8202602852465585
6471_1,6471,2023-08-10T01:12:00Z,32.964366129389155,-23.192731801040235,496.35339160251397,7435.14417502485,0.1330430792253836,0.1354796230333587,1.5458257735071572,1.8611319855174473,0.8243100259425818
6471_1,6471,2023-08-10T02:12:00Z,32.963879362396064,-23.19274318984769,496.30357838878393,7435.142901971992,0.13188468541042206,0.1345590793340546,1.5769260527950757,1.8663653756387342,0.8287687314399305
6471_1,6471,2023-08-10T03:12:00Z,32.96282053158064,-23.192117626779236,496.19520475579964,7435.212126023867,0.12927381860338555,0.13220136683142095,1.611677251545242,1.8581283379684932,0.8336441205384701
6471_1,6471,2023-08-10T04:12:00Z,32.96138914238149,-23.19188651743946,496.0487154150573,7435.237672233069,0.13165616297158036,0.13431419785444884,1.641748049618846,1.845627359009861,0.8377726545009305
6471_1,6471,2023-08-10T05:12:00Z,32.96045104027415,-23.19169166264035,495.95270782991275,7435.25921734358,0.1297862667525007,0.1327141299054843,1.671457674855297,1.8263849562213255,0.8417700702998611
6471_1,6471,2023-08-10T06:12:00Z,32.95955719862069,-23.19087951440383,495.8612104266025,7435.349098965959,0.1296912459991023,0.13261900741026572,1.700673075763091,1.7971200226168218,0.8456226220359506
6471_1,6471,2023-08-10T07:12:00Z,32.95891366526583,-23.188949323319864,495.7952928943658,7435.562757286092,0.13034042496345288,0.13329262650243268,1.7245166373449174,1.763326984313619,0.848709693437565
6471_1,6471,2023-08-10T08:12:00Z,32.95873456690864,-23.186579321479783,495.7768898623216,7435.825116903084,0.12859202011719573,0.1318897371799584,1.7430043342581913,1.7290986860566635,0.8510682698303593
